1.000000	0.975253	0.950628	0.916160	0.891815	0.857614	0.833542	0.799599	0.775793	0.752106	0.718552	0.695122	0.671807	0.638621	0.615555	0.592599	0.559762	0.537046	0.514438	0.491937	0.459551	0.437277	0.415107	0.393040	0.371074	0.339221	0.317469	0.295815	0.274258	0.252797	0.231432	0.210161	0.178998	0.157921	0.136936	0.116040	0.095234	0.074515	0.053884	0.033339	0.012880	-0.007496	-0.027787	-0.047997	-0.068124	-0.088172	-0.108139	-0.128028	-0.147839	-0.167573	-0.187232	-0.206815	-0.226325	-0.245761	-0.265126	-0.284419	-0.303642	-0.322796	-0.341881	-0.360899	-0.369856	-0.388733	-0.407544	-0.426292	-0.444976	-0.463597	-0.482157	-0.500657	-0.509097	-0.527464	-0.545774	-0.564026	-0.582221	-0.600361	-0.608441	-0.626455	-0.644416	-0.662325	-0.680183	-0.687980	-0.705717	-0.723405	-0.741046	-0.748634	-0.766157	-0.783635	-0.801068	-0.808450	-0.825771	-0.843049	-0.860285	-0.867464	-0.884592	-0.901680	-0.908726	-0.925709	-0.942654	-0.949567	-0.966410	-0.983218	
1.000000	1.000000	1.000000	0.998060	0.993686	0.989312	0.984937	0.980563	0.986006	0.980776	0.975546	0.970316	0.965087	0.963480	0.963981	0.957638	0.951294	0.944950	0.948789	0.941245	0.933702	0.926158	0.928782	0.919960	0.911138	0.902316	0.902863	0.892692	0.882520	0.881618	0.870033	0.868556	0.855502	0.842449	0.838444	0.823875	0.818422	0.802298	0.795052	0.787320	0.768001	0.757935	0.746946	0.724370	0.710653	0.695698	0.679382	0.661606	0.642292	0.621382	0.598836	0.574633	0.548769	0.521253	0.501932	0.470883	0.448312	0.413899	0.388106	0.350664	0.321937	0.281906	0.250690	0.218473	0.185371	0.141487	0.106983	0.072006	0.036682	0.001136	-0.041505	-0.080054	-0.108566	-0.147009	-0.185356	-0.223584	-0.261671	-0.289602	-0.327343	-0.364893	-0.402242	-0.429385	-0.466288	-0.502968	-0.529426	-0.565622	-0.601591	-0.627316	-0.662790	-0.688032	-0.723016	-0.747771	-0.782274	-0.806545	-0.840582	-0.864373	-0.887951	-0.921288	-0.944400	-0.967304	
1.000000	1.000000	1.000000	0.997282	0.992662	0.988043	0.983424	0.989123	0.983633	0.978143	0.972653	0.967163	0.961673	0.965879	0.959256	0.952632	0.946009	0.949708	0.941862	0.934017	0.926172	0.928444	0.919295	0.910146	0.900997	0.900979	0.890451	0.882657	0.878266	0.866290	0.863900	0.850414	0.846851	0.831801	0.826662	0.810001	0.802920	0.784610	0.775263	0.765075	0.743378	0.730421	0.716222	0.700627	0.683504	0.664740	0.644249	0.621962	0.597833	0.571836	0.543964	0.524105	0.492144	0.468410	0.432497	0.404890	0.365401	0.334276	0.301666	0.267707	0.222521	0.186378	0.149468	0.111992	0.074147	0.040751	-0.003962	-0.043240	-0.082409	-0.121423	-0.160243	-0.188834	-0.227156	-0.265196	-0.302935	-0.340362	-0.367450	-0.404192	-0.440603	-0.466654	-0.502355	-0.527716	-0.562714	-0.587383	-0.621701	-0.645684	-0.669364	-0.702677	-0.725696	-0.748422	-0.780824	-0.802929	-0.824757	-0.846310	-0.867596	-0.888619	-0.909385	-0.929899	-0.960146	-0.980176	
1.000000	1.000000	1.000000	0.997715	0.993235	0.988754	0.984273	0.984485	0.984964	0.979623	0.974281	0.968939	0.963598	0.968384	0.961916	0.955448	0.948981	0.942513	0.945745	0.938056	0.930367	0.922678	0.924540	0.915539	0.906538	0.907526	0.897127	0.886729	0.886149	0.874272	0.862395	0.859592	0.846161	0.842143	0.827090	0.821414	0.804675	0.796931	0.788533	0.768258	0.757115	0.744788	0.720806	0.705182	0.687945	0.668930	0.647994	0.625015	0.608582	0.582298	0.552243	0.529932	0.494600	0.466918	0.426359	0.393255	0.357645	0.319653	0.279483	0.237406	0.193742	0.148844	0.103080	0.067881	0.016815	-0.025231	-0.067094	-0.108679	-0.149905	-0.200686	-0.240993	-0.280780	-0.320018	-0.348683	-0.386750	-0.424236	-0.461154	-0.487488	-0.523241	-0.548474	-0.583125	-0.607287	-0.640934	-0.664080	-0.686783	-0.709052	-0.740845	-0.762233	-0.783231	-0.803854	-0.824116	-0.844030	-0.863613	-0.882880	-0.901849	-0.920535	-0.928948	-0.947048	-0.964905	-0.982538	
1.000000	1.000000	1.000000	0.999568	0.995668	0.991768	0.987867	0.983967	0.980067	0.985964	0.981242	0.976520	0.971799	0.967077	0.962355	0.967625	0.961815	0.956006	0.950196	0.944386	0.948768	0.941765	0.934762	0.927759	0.920756	0.923036	0.914737	0.906439	0.908227	0.898533	0.888839	0.889381	0.878195	0.867008	0.865570	0.852799	0.840028	0.835903	0.821458	0.815727	0.809745	0.791705	0.783250	0.763297	0.751931	0.739290	0.725111	0.709148	0.680907	0.660727	0.648330	0.623105	0.595133	0.564286	0.540086	0.502380	0.470794	0.435311	0.395705	0.351910	0.304023	0.262179	0.206733	0.158260	0.107441	0.045014	-0.006028	-0.063663	-0.120962	-0.167680	-0.223606	-0.268625	-0.322573	-0.365436	-0.407180	-0.447791	-0.487283	-0.525692	-0.563080	-0.589542	-0.624977	-0.649653	-0.683393	-0.706442	-0.728806	-0.760449	-0.781475	-0.801934	-0.821862	-0.841295	-0.860271	-0.868814	-0.886885	-0.904592	-0.921979	-0.929085	-0.945740	-0.962176	-0.968386	-0.984219	
1.000000	1.000000	1.000000	1.000000	0.999248	0.996180	0.993111	0.990042	0.986973	0.983905	0.980836	0.987922	0.984077	0.980232	0.976387	0.972542	0.968697	0.964852	0.961008	0.967018	0.962125	0.957233	0.952340	0.947448	0.942555	0.947661	0.941599	0.935537	0.929475	0.923413	0.927287	0.919935	0.912583	0.905231	0.907926	0.899165	0.890405	0.881645	0.882059	0.871774	0.861488	0.860181	0.848256	0.846144	0.832468	0.828954	0.813417	0.807917	0.790414	0.782358	0.762785	0.751620	0.739078	0.724829	0.708553	0.689946	0.668713	0.644577	0.617277	0.586568	0.561886	0.522617	0.488191	0.448166	0.401931	0.358740	0.308418	0.240400	0.185061	0.112948	0.045462	-0.035632	-0.105971	-0.182961	-0.248764	-0.322728	-0.384496	-0.443858	-0.500793	-0.545321	-0.587666	-0.627946	-0.666339	-0.703075	-0.728385	-0.762264	-0.784997	-0.806705	-0.827468	-0.847371	-0.866501	-0.884954	-0.902823	-0.920210	-0.927007	-0.943340	-0.949464	-0.964911	-0.980252	-0.985126	
1.000000	1.000000	0.996676	0.989910	0.983009	0.976029	0.968969	0.961789	0.954503	0.947127	0.939657	0.932049	0.924335	0.916517	0.908592	0.900543	0.892356	0.884051	0.875624	0.867071	0.858388	0.849571	0.840605	0.831492	0.822236	0.812831	0.803274	0.793561	0.783688	0.773650	0.763444	0.753065	0.742510	0.731773	0.720851	0.709737	0.698412	0.686887	0.675158	0.663220	0.651070	0.638684	0.626058	0.613204	0.600119	0.586751	0.573139	0.559269	0.545101	0.530675	0.515932	0.500910	0.485556	0.469909	0.453900	0.437569	0.420890	0.403830	0.386405	0.368599	0.350390	0.331754	0.312693	0.293189	0.273227	0.252790	0.231861	0.210423	0.188444	0.165913	0.142819	0.119136	0.094820	0.069885	0.044258	0.017954	-0.009073	-0.036864	-0.065433	-0.094820	-0.125060	-0.156192	-0.188252	-0.221289	-0.255352	-0.290468	-0.326719	-0.364135	-0.402779	-0.442717	-0.484014	-0.526737	-0.570960	-0.616777	-0.664261	-0.713509	-0.764622	-0.817704	-0.872879	-0.930261	
1.000000	1.000000	0.998644	0.992837	0.986954	0.981000	0.974920	0.968786	0.962530	0.956183	0.949768	0.943204	0.936558	0.929833	0.922952	0.915979	0.908913	0.901709	0.894379	0.886943	0.879394	0.871691	0.863855	0.855893	0.847801	0.839573	0.831178	0.822630	0.813933	0.805081	0.796068	0.786890	0.777540	0.768013	0.758303	0.748405	0.738313	0.728022	0.717525	0.706818	0.695895	0.684750	0.673378	0.661773	0.649928	0.637804	0.625426	0.612789	0.599887	0.586662	0.573158	0.559359	0.545213	0.530767	0.515953	0.500812	0.485278	0.469393	0.453087	0.436384	0.419270	0.401698	0.383667	0.365166	0.346173	0.326665	0.306619	0.286014	0.264827	0.243036	0.220619	0.197522	0.173739	0.149246	0.123976	0.097929	0.071051	0.043291	0.014625	-0.014999	-0.045631	-0.077321	-0.110119	-0.144116	-0.179333	-0.215878	-0.253797	-0.293181	-0.334118	-0.376697	-0.421017	-0.467204	-0.515361	-0.565621	-0.618121	-0.673025	-0.730488	-0.790709	-0.853889	-0.920230	
1.000000	1.000000	1.000000	0.995499	0.990557	0.985475	0.980375	0.975127	0.969862	0.964439	0.958986	0.953398	0.947744	0.941988	0.936121	0.930194	0.924101	0.917944	0.911670	0.905265	0.898780	0.892148	0.885392	0.878538	0.871538	0.864392	0.857130	0.849746	0.842175	0.834466	0.826616	0.818619	0.810456	0.802102	0.793583	0.784891	0.776020	0.766962	0.757709	0.748254	0.738589	0.728708	0.718602	0.708264	0.697687	0.686864	0.675786	0.664447	0.652838	0.640953	0.628760	0.616250	0.603437	0.590312	0.576809	0.562968	0.548766	0.534157	0.519174	0.503744	0.487900	0.471597	0.454809	0.437540	0.419763	0.401422	0.382520	0.363028	0.342918	0.322159	0.300723	0.278557	0.255633	0.231932	0.207387	0.181967	0.155611	0.128289	0.099933	0.070471	0.039853	0.007995	-0.025164	-0.059692	-0.095722	-0.133310	-0.172576	-0.213638	-0.256616	-0.301647	-0.348887	-0.398504	-0.450675	-0.505616	-0.563534	-0.624688	-0.689347	-0.757845	-0.830509	-0.907753	
1.000000	1.000000	1.000000	0.997880	0.993704	0.989509	0.985166	0.980823	0.976341	0.971827	0.967210	0.962522	0.957753	0.952888	0.947950	0.942905	0.937782	0.932553	0.927228	0.921813	0.916270	0.910664	0.904888	0.899057	0.893061	0.886967	0.880770	0.874396	0.867931	0.861325	0.854551	0.847664	0.840634	0.833407	0.826045	0.818537	0.810848	0.802957	0.794898	0.786661	0.778234	0.769610	0.760756	0.751681	0.742384	0.732856	0.723087	0.713067	0.702786	0.692235	0.681403	0.670282	0.658832	0.647059	0.634960	0.622524	0.609737	0.596529	0.582948	0.568963	0.554515	0.539651	0.524266	0.508415	0.492024	0.475077	0.457566	0.439451	0.420679	0.401229	0.381069	0.360161	0.338439	0.315874	0.292430	0.268034	0.242627	0.216149	0.188544	0.159722	0.129596	0.098076	0.065074	0.030501	-0.005808	-0.043942	-0.084060	-0.126319	-0.170886	-0.217981	-0.267805	-0.320598	-0.376659	-0.436274	-0.499791	-0.567638	-0.640236	-0.718133	-0.801910	-0.892266	
1.000000	1.000000	1.000000	0.999984	0.996474	0.992964	0.989426	0.985740	0.982054	0.978288	0.974421	0.970555	0.966530	0.962478	0.958354	0.954114	0.949867	0.945434	0.941000	0.936414	0.931783	0.927027	0.922194	0.917248	0.912209	0.907052	0.901802	0.896411	0.890946	0.885300	0.879601	0.873694	0.867701	0.861566	0.855258	0.848850	0.842247	0.835484	0.828591	0.821502	0.814217	0.806770	0.799150	0.791300	0.783232	0.774959	0.766470	0.757751	0.748789	0.739572	0.730084	0.720311	0.710252	0.699891	0.689203	0.678181	0.666814	0.655088	0.642990	0.630507	0.617565	0.604191	0.590384	0.576037	0.561213	0.545812	0.529879	0.513286	0.496070	0.478184	0.459576	0.440189	0.419984	0.398897	0.376881	0.353884	0.329851	0.304642	0.278248	0.250547	0.221427	0.190801	0.158532	0.124485	0.088537	0.050496	0.010176	-0.032645	-0.078173	-0.126702	-0.178516	-0.233988	-0.293496	-0.357504	-0.426550	-0.501238	-0.582311	-0.670601	-0.767141	-0.873123	
1.000000	1.000000	1.000000	1.000000	0.998887	0.995947	0.993006	0.990066	0.986946	0.983821	0.980696	0.977424	0.974109	0.970794	0.967331	0.963820	0.960310	0.956616	0.952904	0.949147	0.945228	0.941310	0.937249	0.933118	0.928933	0.924584	0.920235	0.915674	0.911100	0.906353	0.901551	0.896589	0.891552	0.886348	0.881070	0.875595	0.870071	0.864298	0.858456	0.852423	0.846232	0.839933	0.833367	0.826669	0.819822	0.812703	0.805407	0.797923	0.790228	0.782244	0.774034	0.765581	0.756868	0.747878	0.738595	0.729002	0.719081	0.708816	0.698190	0.687187	0.675789	0.663980	0.651742	0.639032	0.625795	0.612068	0.597774	0.582885	0.567376	0.551208	0.534298	0.516650	0.498195	0.478865	0.458595	0.437316	0.414961	0.391462	0.366684	0.340574	0.312956	0.283749	0.252800	0.219958	0.184985	0.147745	0.107968	0.065385	0.019724	-0.029413	-0.082419	-0.139743	-0.201979	-0.269745	-0.343854	-0.425201	-0.514918	-0.614366	-0.725220	-0.849552	
1.000000	1.000000	1.000000	1.000000	1.000000	0.998520	0.996061	0.993602	0.991142	0.988580	0.985928	0.983276	0.980625	0.977820	0.974968	0.972116	0.969211	0.966152	0.963093	0.960034	0.956763	0.953490	0.950216	0.946736	0.943241	0.939729	0.936005	0.932280	0.928465	0.924504	0.920544	0.916373	0.912169	0.907844	0.903389	0.898872	0.894160	0.889416	0.884437	0.879430	0.874179	0.868871	0.863340	0.857696	0.851878	0.845861	0.839737	0.833323	0.826761	0.820038	0.813001	0.805777	0.798343	0.790650	0.782648	0.774386	0.765841	0.756994	0.747821	0.738301	0.728412	0.718132	0.707440	0.696313	0.684731	0.672670	0.660110	0.646928	0.633185	0.618826	0.603748	0.587971	0.571405	0.553972	0.535645	0.516337	0.495960	0.474429	0.451655	0.427491	0.401839	0.374531	0.345431	0.314341	0.281067	0.245319	0.206869	0.165368	0.120468	0.071678	0.018517	-0.039640	-0.103559	-0.174100	-0.252360	-0.339683	-0.437764	-0.548685	-0.675170	-0.820712	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998679	0.996622	0.994564	0.992506	0.990448	0.988233	0.985974	0.983715	0.981456	0.979123	0.976654	0.974185	0.971715	0.969179	0.966490	0.963802	0.961113	0.958290	0.955372	0.952454	0.949498	0.946342	0.943186	0.940030	0.936628	0.933224	0.929806	0.926145	0.922484	0.918738	0.914810	0.910883	0.906741	0.902538	0.898222	0.893733	0.889195	0.884412	0.879606	0.874519	0.869397	0.863997	0.858513	0.852791	0.846898	0.840843	0.834495	0.827995	0.821248	0.814208	0.806951	0.799449	0.791594	0.783430	0.774956	0.766142	0.756961	0.747386	0.737387	0.726938	0.716009	0.704573	0.692601	0.680067	0.666824	0.652940	0.638332	0.622903	0.606621	0.589432	0.571185	0.551826	0.531261	0.509359	0.485950	0.460961	0.434127	0.405308	0.374250	0.340702	0.304285	0.264687	0.221458	0.174036	0.121830	0.064034	-0.000249	-0.072246	-0.153381	-0.245522	-0.351063	-0.473192	-0.616118	-0.785659	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999206	0.997479	0.995753	0.994026	0.992299	0.990573	0.988706	0.986770	0.984833	0.982897	0.980961	0.978913	0.976755	0.974597	0.972439	0.970281	0.967920	0.965529	0.963137	0.960746	0.958185	0.955548	0.952911	0.950273	0.947405	0.944511	0.941616	0.938602	0.935437	0.932273	0.929029	0.925583	0.922137	0.918580	0.914840	0.911100	0.907145	0.903100	0.898980	0.894617	0.890255	0.885581	0.880889	0.875920	0.870885	0.865560	0.860172	0.854431	0.848591	0.842460	0.836096	0.829549	0.822627	0.815448	0.808003	0.800242	0.792056	0.783521	0.774599	0.765254	0.755451	0.745154	0.734326	0.722932	0.710936	0.698226	0.684776	0.670591	0.655460	0.639454	0.622341	0.604092	0.584584	0.563674	0.541216	0.516975	0.490811	0.462405	0.431525	0.397789	0.360818	0.320095	0.274988	0.224827	0.168685	0.105379	0.033498	-0.048841	-0.144133	-0.255651	-0.387937	-0.547404	-0.743378	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999981	0.998525	0.997069	0.995613	0.994158	0.992702	0.991246	0.989759	0.988084	0.986409	0.984734	0.983059	0.981384	0.979669	0.977759	0.975850	0.973941	0.972031	0.970122	0.967979	0.965820	0.963661	0.961502	0.959262	0.956838	0.954414	0.951990	0.949515	0.946811	0.944106	0.941402	0.938555	0.935554	0.932554	0.929508	0.926196	0.922885	0.919531	0.915894	0.912256	0.908488	0.904509	0.900529	0.896240	0.891904	0.887358	0.882649	0.877771	0.872674	0.867386	0.861886	0.856111	0.850193	0.843855	0.837327	0.830526	0.823297	0.815769	0.807898	0.799637	0.790886	0.781664	0.771943	0.761680	0.750827	0.739305	0.727026	0.713989	0.700149	0.685249	0.669389	0.652289	0.633897	0.614055	0.592579	0.569260	0.543780	0.515922	0.485297	0.451493	0.413926	0.372005	0.324868	0.271532	0.210646	0.140488	0.058770	-0.037613	-0.152991	-0.293600	-0.468728	-0.692893	
